"resource.type","CELEX","url","work","type","date","force","eurovoc","citationcelex","labels","MT"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","31981D0691","international convention","0806 international affairs"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","21981A0905(01)","international convention","0806 international affairs"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","52016JC0049","international convention","0806 international affairs"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","32017R2403","international convention","0806 international affairs"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","52018DC0028","international convention","0806 international affairs"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/3468","62015CJ0626","international convention","0806 international affairs"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","32009R1224","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","32001R1035","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","12016M013","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","32004R0600","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","32008R1005","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","32013R1380","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","32004R0601","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","31981D0691","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","21981A0905(01)","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","52016JC0049","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","32017R2403","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","52018DC0028","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/4790","62015CJ0626","fishing area","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","32009R1224","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","32001R1035","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","12016M013","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","32004R0600","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","32008R1005","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","32013R1380","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","32004R0601","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","31981D0691","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","21981A0905(01)","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","52016JC0049","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","32017R2403","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","52018DC0028","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/544","62015CJ0626","fishing rights","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/2308","32009R1224","sea fishing","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/2308","32001R1035","sea fishing","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/2308","12016M013","sea fishing","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/2308","32004R0600","sea fishing","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/2308","32008R1005","sea fishing","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/2308","32013R1380","sea fishing","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/2308","32004R0601","sea fishing","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/2308","31981D0691","sea fishing","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/2308","21981A0905(01)","sea fishing","5641 fisheries"
"DEC","32019D0867","http://publications.europa.eu/resource/celex/32019D0867","http://publications.europa.eu/resource/cellar/2a6f5c59-8118-11e9-9f05-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/DEC","2019-05-14","true","http://eurovoc.europa.eu/2308","52016JC0049","sea fishing","5641 fisheries"
